item,list,statesArray,relevant_property,sharpness,annotation_category,probability,source
6,3,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [2.0, 1.0, 1.0], [2.0, 1.0, 0.0], [10.0, 0.0, 0.0], [2.0, 0.0, 1.0]]",both,sharp,CDF,,model
25,3,"[[10.0, 0.0, 1.0], [1.0, 0.0, 1.0], [2.0, 0.0, 1.0], [4.0, 0.0, 1.0], [1.0, 0.0, 1.0], [4.0, 1.0, 0.0]]",first,sharp,CDF,,model
22,3,"[[10.0, 0.0, 1.0], [1.0, 0.0, 1.0], [2.0, 0.0, 0.0], [3.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 1.0, 1.0]]",both,sharp,CDF,,model
9,3,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 0.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [3.0, 0.0, 0.0]]",first,sharp,CDF,,model
19,3,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,sharp,CDF,,model
26,4,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [6.0, 0.0, 1.0]]",both,blurred,CDF,,model
18,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",second,blurred,CDF,,model
20,4,"[[10.0, 1.0, 1.0], [9.0, 0.0, 0.0], [1.0, 1.0, 1.0], [4.0, 1.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",first,blurred,CDF,,model
4,4,"[[9.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 0.0, 1.0], [2.0, 1.0, 1.0]]",first,blurred,CDF,,model
23,4,"[[10.0, 0.0, 1.0], [3.0, 0.0, 1.0], [3.0, 0.0, 0.0], [5.0, 0.0, 0.0], [4.0, 0.0, 0.0], [2.0, 1.0, 1.0]]",second,blurred,CDF,,model
12,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [3.0, 1.0, 0.0], [2.0, 1.0, 1.0], [10.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",first,blurred,CDF,,model
1,4,"[[9.0, 0.0, 1.0], [3.0, 0.0, 0.0], [4.0, 0.0, 1.0], [6.0, 0.0, 1.0], [6.0, 0.0, 1.0], [3.0, 1.0, 1.0]]",second,blurred,CDF,,model
7,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 0.0], [2.0, 0.0, 1.0]]",first,blurred,CDF,,model
15,4,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [9.0, 0.0, 1.0], [10.0, 0.0, 1.0], [6.0, 0.0, 1.0]]",both,blurred,CDF,,model
2,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [1.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [3.0, 0.0, 1.0]]",first,blurred,CDF,,model
27,5,"[[9.0, 1.0, 1.0], [10.0, 0.0, 1.0], [5.0, 1.0, 1.0], [1.0, 1.0, 1.0], [10.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,blurred,CDF,,model
13,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [10.0, 0.0, 0.0], [1.0, 0.0, 1.0]]",second,blurred,CDF,,model
5,5,"[[10.0, 0.0, 1.0], [6.0, 0.0, 1.0], [6.0, 0.0, 1.0], [5.0, 0.0, 1.0], [6.0, 0.0, 0.0], [1.0, 1.0, 0.0]]",both,blurred,CDF,,model
10,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",first,blurred,CDF,,model
21,5,"[[9.0, 0.0, 1.0], [6.0, 0.0, 1.0], [6.0, 0.0, 1.0], [4.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 1.0, 0.0]]",first,blurred,CDF,,model
16,5,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [10.0, 0.0, 1.0], [3.0, 0.0, 1.0]]",first,blurred,CDF,,model
8,5,"[[10.0, 1.0, 1.0], [9.0, 0.0, 1.0], [2.0, 1.0, 1.0], [6.0, 1.0, 0.0], [9.0, 0.0, 1.0], [5.0, 0.0, 1.0]]",first,blurred,CDF,,model
24,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [2.0, 1.0, 1.0], [3.0, 1.0, 1.0], [9.0, 0.0, 1.0], [3.0, 0.0, 0.0]]",first,blurred,CDF,,model
17,6,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [5.0, 0.0, 0.0]]",first,blurred,CDF,,model
6,6,"[[9.0, 0.0, 1.0], [2.0, 0.0, 1.0], [3.0, 0.0, 0.0], [2.0, 0.0, 1.0], [3.0, 0.0, 1.0], [1.0, 1.0, 1.0]]",second,blurred,CDF,,model
11,6,"[[10.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 0.0, 1.0], [5.0, 0.0, 0.0], [5.0, 0.0, 1.0], [4.0, 1.0, 1.0]]",both,blurred,CDF,,model
14,6,"[[9.0, 0.0, 1.0], [2.0, 0.0, 0.0], [2.0, 0.0, 0.0], [2.0, 0.0, 1.0], [2.0, 0.0, 1.0], [3.0, 1.0, 1.0]]",second,blurred,CDF,,model
25,6,"[[10.0, 1.0, 1.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [10.0, 0.0, 0.0], [3.0, 0.0, 1.0]]",second,blurred,CDF,,model
19,6,"[[10.0, 1.0, 1.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,blurred,CDF,,model
22,6,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [3.0, 1.0, 1.0], [2.0, 1.0, 1.0], [10.0, 0.0, 0.0], [6.0, 0.0, 1.0]]",both,blurred,CDF,,model
9,6,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 0.0], [10.0, 0.0, 0.0], [1.0, 0.0, 0.0]]",both,blurred,CDF,,model
3,6,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [1.0, 1.0, 1.0], [6.0, 1.0, 1.0], [10.0, 0.0, 1.0], [5.0, 0.0, 1.0]]",both,blurred,CDF,,model
15,1,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [3.0, 1.0, 0.0], [2.0, 1.0, 1.0], [10.0, 0.0, 0.0], [1.0, 0.0, 1.0]]",second,sharp,CDF,,model
18,1,"[[10.0, 1.0, 1.0], [10.0, 0.0, 1.0], [9.0, 0.0, 0.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [6.0, 0.0, 0.0]]",second,sharp,CDF,,model
1,1,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [10.0, 0.0, 0.0], [9.0, 0.0, 1.0], [9.0, 0.0, 0.0], [1.0, 0.0, 1.0]]",both,sharp,CDF,,model
4,1,"[[10.0, 0.0, 1.0], [3.0, 0.0, 0.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [6.0, 0.0, 1.0], [1.0, 1.0, 0.0]]",both,sharp,CDF,,model
23,1,"[[9.0, 0.0, 1.0], [3.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [1.0, 0.0, 1.0], [2.0, 1.0, 0.0]]",both,sharp,CDF,,model
12,1,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [2.0, 1.0, 1.0], [2.0, 1.0, 0.0], [9.0, 0.0, 1.0], [6.0, 0.0, 0.0]]",both,sharp,CDF,,model
7,1,"[[10.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,sharp,CDF,,model
26,1,"[[9.0, 0.0, 1.0], [2.0, 0.0, 1.0], [1.0, 0.0, 1.0], [5.0, 0.0, 1.0], [6.0, 0.0, 1.0], [1.0, 1.0, 1.0]]",second,sharp,CDF,,model
20,1,"[[10.0, 1.0, 1.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [10.0, 0.0, 1.0], [3.0, 0.0, 0.0]]",second,sharp,CDF,,model
10,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [5.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [5.0, 0.0, 1.0]]",both,sharp,CDF,,model
27,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",second,sharp,CDF,,model
8,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",first,sharp,CDF,,model
13,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 0.0], [10.0, 0.0, 0.0], [2.0, 0.0, 1.0]]",first,sharp,CDF,,model
21,2,"[[9.0, 0.0, 1.0], [4.0, 0.0, 0.0], [2.0, 0.0, 1.0], [2.0, 0.0, 1.0], [4.0, 0.0, 0.0], [2.0, 1.0, 1.0]]",second,sharp,CDF,,model
24,2,"[[9.0, 0.0, 1.0], [2.0, 0.0, 1.0], [1.0, 0.0, 0.0], [3.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 1.0, 1.0]]",first,sharp,CDF,,model
2,2,"[[10.0, 0.0, 1.0], [2.0, 0.0, 1.0], [5.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 0.0, 0.0], [3.0, 1.0, 1.0]]",second,sharp,CDF,,model
5,2,"[[10.0, 0.0, 1.0], [2.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [1.0, 1.0, 1.0]]",second,sharp,CDF,,model
16,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [2.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 0.0], [5.0, 0.0, 0.0]]",first,sharp,CDF,,model
3,3,"[[9.0, 1.0, 1.0], [10.0, 0.0, 1.0], [1.0, 1.0, 0.0], [2.0, 1.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 0.0]]",first,sharp,CDF,,model
11,3,"[[10.0, 0.0, 1.0], [6.0, 0.0, 1.0], [5.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 0.0, 0.0], [3.0, 1.0, 0.0]]",second,sharp,CDF,,model
14,3,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [10.0, 0.0, 0.0], [1.0, 0.0, 1.0]]",second,sharp,CDF,,model
17,3,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [5.0, 1.0, 1.0], [9.0, 0.0, 1.0], [5.0, 0.0, 0.0]]",both,sharp,CDF,,model
6,3,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [2.0, 1.0, 1.0], [2.0, 1.0, 0.0], [10.0, 0.0, 0.0], [2.0, 0.0, 1.0]]",both,sharp,CDF,,model
25,3,"[[10.0, 0.0, 1.0], [1.0, 0.0, 1.0], [2.0, 0.0, 1.0], [4.0, 0.0, 1.0], [1.0, 0.0, 1.0], [4.0, 1.0, 0.0]]",first,sharp,CDF,,model
22,3,"[[10.0, 0.0, 1.0], [1.0, 0.0, 1.0], [2.0, 0.0, 0.0], [3.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 1.0, 1.0]]",both,sharp,CDF,,model
9,3,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 0.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [3.0, 0.0, 0.0]]",first,sharp,CDF,,model
19,3,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,sharp,CDF,,model
26,4,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [6.0, 0.0, 1.0]]",both,blurred,CDF,,model
18,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",second,blurred,CDF,,model
20,4,"[[10.0, 1.0, 1.0], [9.0, 0.0, 0.0], [1.0, 1.0, 1.0], [4.0, 1.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",first,blurred,CDF,,model
4,4,"[[9.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 0.0, 1.0], [2.0, 1.0, 1.0]]",first,blurred,CDF,,model
23,4,"[[10.0, 0.0, 1.0], [3.0, 0.0, 1.0], [3.0, 0.0, 0.0], [5.0, 0.0, 0.0], [4.0, 0.0, 0.0], [2.0, 1.0, 1.0]]",second,blurred,CDF,,model
12,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [3.0, 1.0, 0.0], [2.0, 1.0, 1.0], [10.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",first,blurred,CDF,,model
1,4,"[[9.0, 0.0, 1.0], [3.0, 0.0, 0.0], [4.0, 0.0, 1.0], [6.0, 0.0, 1.0], [6.0, 0.0, 1.0], [3.0, 1.0, 1.0]]",second,blurred,CDF,,model
7,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 0.0], [2.0, 0.0, 1.0]]",first,blurred,CDF,,model
15,4,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [9.0, 0.0, 1.0], [10.0, 0.0, 1.0], [6.0, 0.0, 1.0]]",both,blurred,CDF,,model
2,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [1.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [3.0, 0.0, 1.0]]",first,blurred,CDF,,model
27,5,"[[9.0, 1.0, 1.0], [10.0, 0.0, 1.0], [5.0, 1.0, 1.0], [1.0, 1.0, 1.0], [10.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,blurred,CDF,,model
13,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [10.0, 0.0, 0.0], [1.0, 0.0, 1.0]]",second,blurred,CDF,,model
5,5,"[[10.0, 0.0, 1.0], [6.0, 0.0, 1.0], [6.0, 0.0, 1.0], [5.0, 0.0, 1.0], [6.0, 0.0, 0.0], [1.0, 1.0, 0.0]]",both,blurred,CDF,,model
10,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",first,blurred,CDF,,model
21,5,"[[9.0, 0.0, 1.0], [6.0, 0.0, 1.0], [6.0, 0.0, 1.0], [4.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 1.0, 0.0]]",first,blurred,CDF,,model
16,5,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [10.0, 0.0, 1.0], [3.0, 0.0, 1.0]]",first,blurred,CDF,,model
8,5,"[[10.0, 1.0, 1.0], [9.0, 0.0, 1.0], [2.0, 1.0, 1.0], [6.0, 1.0, 0.0], [9.0, 0.0, 1.0], [5.0, 0.0, 1.0]]",first,blurred,CDF,,model
24,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [2.0, 1.0, 1.0], [3.0, 1.0, 1.0], [9.0, 0.0, 1.0], [3.0, 0.0, 0.0]]",first,blurred,CDF,,model
17,6,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [5.0, 0.0, 0.0]]",first,blurred,CDF,,model
6,6,"[[9.0, 0.0, 1.0], [2.0, 0.0, 1.0], [3.0, 0.0, 0.0], [2.0, 0.0, 1.0], [3.0, 0.0, 1.0], [1.0, 1.0, 1.0]]",second,blurred,CDF,,model
11,6,"[[10.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 0.0, 1.0], [5.0, 0.0, 0.0], [5.0, 0.0, 1.0], [4.0, 1.0, 1.0]]",both,blurred,CDF,,model
14,6,"[[9.0, 0.0, 1.0], [2.0, 0.0, 0.0], [2.0, 0.0, 0.0], [2.0, 0.0, 1.0], [2.0, 0.0, 1.0], [3.0, 1.0, 1.0]]",second,blurred,CDF,,model
25,6,"[[10.0, 1.0, 1.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [10.0, 0.0, 0.0], [3.0, 0.0, 1.0]]",second,blurred,CDF,,model
19,6,"[[10.0, 1.0, 1.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,blurred,CDF,,model
22,6,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [3.0, 1.0, 1.0], [2.0, 1.0, 1.0], [10.0, 0.0, 0.0], [6.0, 0.0, 1.0]]",both,blurred,CDF,,model
9,6,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 0.0], [10.0, 0.0, 0.0], [1.0, 0.0, 0.0]]",both,blurred,CDF,,model
3,6,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [1.0, 1.0, 1.0], [6.0, 1.0, 1.0], [10.0, 0.0, 1.0], [5.0, 0.0, 1.0]]",both,blurred,CDF,,model
15,1,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [3.0, 1.0, 0.0], [2.0, 1.0, 1.0], [10.0, 0.0, 0.0], [1.0, 0.0, 1.0]]",second,sharp,CF,0.009332926,model
18,1,"[[10.0, 1.0, 1.0], [10.0, 0.0, 1.0], [9.0, 0.0, 0.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [6.0, 0.0, 0.0]]",second,sharp,CF,0.01220094,model
1,1,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [10.0, 0.0, 0.0], [9.0, 0.0, 1.0], [9.0, 0.0, 0.0], [1.0, 0.0, 1.0]]",both,sharp,CF,0.011791581,model
4,1,"[[10.0, 0.0, 1.0], [3.0, 0.0, 0.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [6.0, 0.0, 1.0], [1.0, 1.0, 0.0]]",both,sharp,CF,0.0083509395,model
23,1,"[[9.0, 0.0, 1.0], [3.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [1.0, 0.0, 1.0], [2.0, 1.0, 0.0]]",both,sharp,CF,0.009601769,model
12,1,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [2.0, 1.0, 1.0], [2.0, 1.0, 0.0], [9.0, 0.0, 1.0], [6.0, 0.0, 0.0]]",both,sharp,CF,0.009116419,model
7,1,"[[10.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,sharp,CF,0.012262824,model
26,1,"[[9.0, 0.0, 1.0], [2.0, 0.0, 1.0], [1.0, 0.0, 1.0], [5.0, 0.0, 1.0], [6.0, 0.0, 1.0], [1.0, 1.0, 1.0]]",second,sharp,CF,0.012612659,model
20,1,"[[10.0, 1.0, 1.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [10.0, 0.0, 1.0], [3.0, 0.0, 0.0]]",second,sharp,CF,0.011024029,model
10,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [5.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [5.0, 0.0, 1.0]]",both,sharp,CF,0.01394832,model
27,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",second,sharp,CF,0.012419109,model
8,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [9.0, 0.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",first,sharp,CF,0.01706088,model
13,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 0.0], [10.0, 0.0, 0.0], [2.0, 0.0, 1.0]]",first,sharp,CF,0.009499313,model
21,2,"[[9.0, 0.0, 1.0], [4.0, 0.0, 0.0], [2.0, 0.0, 1.0], [2.0, 0.0, 1.0], [4.0, 0.0, 0.0], [2.0, 1.0, 1.0]]",second,sharp,CF,0.010478798,model
24,2,"[[9.0, 0.0, 1.0], [2.0, 0.0, 1.0], [1.0, 0.0, 0.0], [3.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 1.0, 1.0]]",first,sharp,CF,0.008257173,model
2,2,"[[10.0, 0.0, 1.0], [2.0, 0.0, 1.0], [5.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 0.0, 0.0], [3.0, 1.0, 1.0]]",second,sharp,CF,0.010822448,model
5,2,"[[10.0, 0.0, 1.0], [2.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [1.0, 1.0, 1.0]]",second,sharp,CF,0.013012176,model
16,2,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [2.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 0.0], [5.0, 0.0, 0.0]]",first,sharp,CF,0.010716245,model
3,3,"[[9.0, 1.0, 1.0], [10.0, 0.0, 1.0], [1.0, 1.0, 0.0], [2.0, 1.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 0.0]]",first,sharp,CF,0.009315543,model
11,3,"[[10.0, 0.0, 1.0], [6.0, 0.0, 1.0], [5.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 0.0, 0.0], [3.0, 1.0, 0.0]]",second,sharp,CF,0.009744499,model
14,3,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [10.0, 0.0, 0.0], [1.0, 0.0, 1.0]]",second,sharp,CF,0.013073957,model
17,3,"[[9.0, 1.0, 1.0], [9.0, 0.0, 1.0], [1.0, 1.0, 1.0], [5.0, 1.0, 1.0], [9.0, 0.0, 1.0], [5.0, 0.0, 0.0]]",both,sharp,CF,0.011418998,model
6,3,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [2.0, 1.0, 1.0], [2.0, 1.0, 0.0], [10.0, 0.0, 0.0], [2.0, 0.0, 1.0]]",both,sharp,CF,0.009311391,model
25,3,"[[10.0, 0.0, 1.0], [1.0, 0.0, 1.0], [2.0, 0.0, 1.0], [4.0, 0.0, 1.0], [1.0, 0.0, 1.0], [4.0, 1.0, 0.0]]",first,sharp,CF,0.010322223,model
22,3,"[[10.0, 0.0, 1.0], [1.0, 0.0, 1.0], [2.0, 0.0, 0.0], [3.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 1.0, 1.0]]",both,sharp,CF,0.011249998,model
9,3,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 0.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [3.0, 0.0, 0.0]]",first,sharp,CF,0.009127111,model
19,3,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,sharp,CF,0.0132841915,model
26,4,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [6.0, 0.0, 1.0]]",both,blurred,CF,0.01425496,model
18,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",second,blurred,CF,0.015478269,model
20,4,"[[10.0, 1.0, 1.0], [9.0, 0.0, 0.0], [1.0, 1.0, 1.0], [4.0, 1.0, 1.0], [10.0, 0.0, 1.0], [1.0, 0.0, 1.0]]",first,blurred,CF,0.012672386,model
4,4,"[[9.0, 0.0, 1.0], [1.0, 0.0, 1.0], [1.0, 0.0, 1.0], [3.0, 0.0, 1.0], [2.0, 0.0, 1.0], [2.0, 1.0, 1.0]]",first,blurred,CF,0.0122291,model
23,4,"[[10.0, 0.0, 1.0], [3.0, 0.0, 1.0], [3.0, 0.0, 0.0], [5.0, 0.0, 0.0], [4.0, 0.0, 0.0], [2.0, 1.0, 1.0]]",second,blurred,CF,0.0088256225,model
12,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [3.0, 1.0, 0.0], [2.0, 1.0, 1.0], [10.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",first,blurred,CF,0.0103650885,model
1,4,"[[9.0, 0.0, 1.0], [3.0, 0.0, 0.0], [4.0, 0.0, 1.0], [6.0, 0.0, 1.0], [6.0, 0.0, 1.0], [3.0, 1.0, 1.0]]",second,blurred,CF,0.012096855,model
7,4,"[[9.0, 1.0, 1.0], [10.0, 0.0, 0.0], [9.0, 0.0, 0.0], [10.0, 0.0, 1.0], [9.0, 0.0, 0.0], [2.0, 0.0, 1.0]]",first,blurred,CF,0.011963965,model
15,4,"[[9.0, 1.0, 1.0], [9.0, 0.0, 0.0], [9.0, 0.0, 0.0], [9.0, 0.0, 1.0], [10.0, 0.0, 1.0], [6.0, 0.0, 1.0]]",both,blurred,CF,0.013840014,model
2,5,"[[10.0, 1.0, 1.0], [10.0, 0.0, 0.0], [1.0, 1.0, 1.0], [2.0, 1.0, 1.0], [9.0, 0.0, 1.0], [3.0, 0.0, 1.0]]",first,blurred,CF,0.012567236,model
27,5,"[[9.0, 1.0, 1.0], [10.0, 0.0, 1.0], [5.0, 1.0, 1.0], [1.0, 1.0, 1.0], [10.0, 0.0, 1.0], [2.0, 0.0, 1.0]]",both,blurred,CF,0.014138061,model
