id,item,conditions,sharpness,relevant_property,combination,human_slider
121,20,erdc,blurred,first,dimension_color,1.0
121,26,erdc,blurred,first,dimension_color,1.0
121,1,zrdc,blurred,second,dimension_color,1.0
121,12,brdc,blurred,both,dimension_color,1.0
121,15,brdc,blurred,both,dimension_color,1.0
121,1,brdc,blurred,both,dimension_color,1.0
121,15,erdc,blurred,first,dimension_color,1.0
121,26,brdc,blurred,both,dimension_color,1.0
122,4,erdc,blurred,first,dimension_color,0.8299999833106995
122,15,erdc,blurred,first,dimension_color,0.0
122,15,brdc,blurred,both,dimension_color,0.8500000238418579
122,18,brdc,blurred,both,dimension_color,0.019999999552965164
122,12,erdc,blurred,first,dimension_color,1.0
122,12,zrdc,blurred,second,dimension_color,0.0
122,7,erdc,blurred,first,dimension_color,1.0
122,18,zrdc,blurred,second,dimension_color,0.0
122,23,brdc,blurred,both,dimension_color,1.0
122,4,brdc,blurred,both,dimension_color,1.0
122,15,zrdc,blurred,second,dimension_color,1.0
122,1,brdc,blurred,both,dimension_color,1.0
122,23,zrdc,blurred,second,dimension_color,0.9700000286102295
122,26,zrdc,blurred,second,dimension_color,1.0
122,26,brdc,blurred,both,dimension_color,0.0
122,20,zrdc,blurred,second,dimension_color,0.0
122,4,zrdc,blurred,second,dimension_color,0.0
122,7,brdc,blurred,both,dimension_color,1.0
122,1,zrdc,blurred,second,dimension_color,1.0
122,20,erdc,blurred,first,dimension_color,0.0
122,26,erdc,blurred,first,dimension_color,1.0
122,20,brdc,blurred,both,dimension_color,1.0
122,12,brdc,blurred,both,dimension_color,1.0
122,7,zrdc,blurred,second,dimension_color,0.0
122,1,erdc,blurred,first,dimension_color,1.0
123,15,brdc,blurred,both,dimension_color,1.0
123,12,brdc,blurred,both,dimension_color,1.0
123,1,brdc,blurred,both,dimension_color,1.0
123,26,brdc,blurred,both,dimension_color,1.0
123,7,erdc,blurred,first,dimension_color,1.0
123,26,zrdc,blurred,second,dimension_color,1.0
123,12,erdc,blurred,first,dimension_color,0.9700000286102295
123,4,brdc,blurred,both,dimension_color,0.9800000190734863
123,18,zrdc,blurred,second,dimension_color,0.9800000190734863
123,4,erdc,blurred,first,dimension_color,1.0
123,1,zrdc,blurred,second,dimension_color,0.9800000190734863
123,20,zrdc,blurred,second,dimension_color,0.9800000190734863
123,23,erdc,blurred,first,dimension_color,0.9599999785423279
123,7,brdc,blurred,both,dimension_color,0.9800000190734863
123,15,zrdc,blurred,second,dimension_color,1.0
123,20,erdc,blurred,first,dimension_color,0.9900000095367432
123,7,zrdc,blurred,second,dimension_color,0.9900000095367432
123,20,brdc,blurred,both,dimension_color,1.0
123,18,brdc,blurred,both,dimension_color,1.0
123,26,erdc,blurred,first,dimension_color,1.0
123,23,brdc,blurred,both,dimension_color,1.0
123,12,zrdc,blurred,second,dimension_color,1.0
123,23,zrdc,blurred,second,dimension_color,1.0
123,15,erdc,blurred,first,dimension_color,1.0
123,4,zrdc,blurred,second,dimension_color,1.0
123,1,erdc,blurred,first,dimension_color,1.0
124,8,erdc,blurred,first,dimension_color,0.8299999833106995
124,2,erdc,blurred,first,dimension_color,0.7400000095367432
124,16,erdc,blurred,first,dimension_color,0.800000011920929
124,27,zrdc,blurred,second,dimension_color,0.7799999713897705
124,8,brdc,blurred,both,dimension_color,0.8299999833106995
124,27,brdc,blurred,both,dimension_color,0.8399999737739563
124,2,brdc,blurred,both,dimension_color,1.0
124,13,brdc,blurred,both,dimension_color,0.699999988079071
124,10,zrdc,blurred,second,dimension_color,0.6499999761581421
124,13,zrdc,blurred,second,dimension_color,0.8399999737739563
124,5,zrdc,blurred,second,dimension_color,0.8399999737739563
124,21,brdc,blurred,both,dimension_color,0.7599999904632568
124,24,brdc,blurred,both,dimension_color,0.75
124,24,erdc,blurred,first,dimension_color,0.8299999833106995
124,5,erdc,blurred,first,dimension_color,0.6800000071525574
124,13,erdc,blurred,first,dimension_color,1.0
124,10,brdc,blurred,both,dimension_color,0.800000011920929
124,27,erdc,blurred,first,dimension_color,0.0
124,21,zrdc,blurred,second,dimension_color,0.0
124,8,zrdc,blurred,second,dimension_color,0.20999999344348907
124,10,erdc,blurred,first,dimension_color,0.8999999761581421
124,5,brdc,blurred,both,dimension_color,0.8199999928474426
124,2,zrdc,blurred,second,dimension_color,1.0
124,16,zrdc,blurred,second,dimension_color,0.0
124,21,erdc,blurred,first,dimension_color,1.0
124,16,brdc,blurred,both,dimension_color,0.0
124,24,zrdc,blurred,second,dimension_color,1.0
125,5,zrdc,blurred,second,dimension_color,0.8299999833106995
125,13,zrdc,blurred,second,dimension_color,0.8899999856948853
125,24,brdc,blurred,both,dimension_color,1.0
125,8,brdc,blurred,both,dimension_color,0.8500000238418579
125,16,brdc,blurred,both,dimension_color,0.7900000214576721
125,21,brdc,blurred,both,dimension_color,0.7900000214576721
125,21,erdc,blurred,first,dimension_color,0.8100000023841858
125,2,zrdc,blurred,second,dimension_color,0.8399999737739563
125,13,brdc,blurred,both,dimension_color,0.8100000023841858
125,24,erdc,blurred,first,dimension_color,0.8199999928474426
125,21,zrdc,blurred,second,dimension_color,0.8600000143051147
125,16,erdc,blurred,first,dimension_color,0.8700000047683716
125,27,zrdc,blurred,second,dimension_color,0.8500000238418579
125,10,zrdc,blurred,second,dimension_color,0.8199999928474426
125,27,brdc,blurred,both,dimension_color,0.8399999737739563
125,8,zrdc,blurred,second,dimension_color,0.8700000047683716
125,24,zrdc,blurred,second,dimension_color,0.8899999856948853
125,16,zrdc,blurred,second,dimension_color,0.8700000047683716
125,5,erdc,blurred,first,dimension_color,0.8399999737739563
125,13,erdc,blurred,first,dimension_color,0.8700000047683716
125,5,brdc,blurred,both,dimension_color,0.8700000047683716
125,10,erdc,blurred,first,dimension_color,0.8999999761581421
125,27,erdc,blurred,first,dimension_color,0.8500000238418579
125,2,erdc,blurred,first,dimension_color,0.8199999928474426
125,2,brdc,blurred,both,dimension_color,0.800000011920929
125,8,erdc,blurred,first,dimension_color,0.9300000071525574
125,10,brdc,blurred,both,dimension_color,0.8799999952316284
126,16,brdc,blurred,both,dimension_color,0.949999988079071
126,10,erdc,blurred,first,dimension_color,0.0
126,2,zrdc,blurred,second,dimension_color,0.0
126,8,erdc,blurred,first,dimension_color,1.0
126,10,brdc,blurred,both,dimension_color,1.0
126,24,brdc,blurred,both,dimension_color,1.0
126,5,erdc,blurred,first,dimension_color,1.0
126,21,brdc,blurred,both,dimension_color,1.0
126,2,brdc,blurred,both,dimension_color,1.0
126,5,zrdc,blurred,second,dimension_color,0.0
126,24,erdc,blurred,first,dimension_color,1.0
126,10,zrdc,blurred,second,dimension_color,0.0
126,13,erdc,blurred,first,dimension_color,1.0
126,13,brdc,blurred,both,dimension_color,1.0
126,21,erdc,blurred,first,dimension_color,1.0
126,24,zrdc,blurred,second,dimension_color,0.0
126,21,zrdc,blurred,second,dimension_color,0.0
126,27,zrdc,blurred,second,dimension_color,0.05000000074505806
126,13,zrdc,blurred,second,dimension_color,0.0
126,8,zrdc,blurred,second,dimension_color,0.0
126,16,zrdc,blurred,second,dimension_color,0.0
126,27,erdc,blurred,first,dimension_color,0.9599999785423279
126,16,erdc,blurred,first,dimension_color,1.0
126,27,brdc,blurred,both,dimension_color,0.0
126,8,brdc,blurred,both,dimension_color,0.9800000190734863
127,11,brdc,blurred,both,dimension_color,0.7900000214576721
127,3,brdc,blurred,both,dimension_color,0.8199999928474426
127,19,zrdc,blurred,second,dimension_color,0.7799999713897705
127,6,brdc,blurred,both,dimension_color,0.28999999165534973
127,25,brdc,blurred,both,dimension_color,0.0
127,9,erdc,blurred,first,dimension_color,0.17000000178813934
127,22,brdc,blurred,both,dimension_color,0.20000000298023224
127,19,erdc,blurred,first,dimension_color,0.9300000071525574
127,19,brdc,blurred,both,dimension_color,0.7300000190734863
127,14,brdc,blurred,both,dimension_color,0.9800000190734863
127,3,zrdc,blurred,second,dimension_color,0.9300000071525574
127,25,zrdc,blurred,second,dimension_color,0.23000000417232513
127,22,zrdc,blurred,second,dimension_color,0.8100000023841858
127,6,erdc,blurred,first,dimension_color,0.17000000178813934
127,17,zrdc,blurred,second,dimension_color,0.17000000178813934
127,9,brdc,blurred,both,dimension_color,0.8399999737739563
127,6,zrdc,blurred,second,dimension_color,0.20000000298023224
127,9,zrdc,blurred,second,dimension_color,0.05999999865889549
127,11,erdc,blurred,first,dimension_color,0.6800000071525574
127,11,zrdc,blurred,second,dimension_color,0.8299999833106995
127,25,erdc,blurred,first,dimension_color,0.800000011920929
127,3,erdc,blurred,first,dimension_color,0.1599999964237213
127,14,zrdc,blurred,second,dimension_color,0.4099999964237213
128,11,erdc,blurred,first,dimension_color,0.6899999976158142
128,17,erdc,blurred,first,dimension_color,0.6200000047683716
128,9,brdc,blurred,both,dimension_color,0.7400000095367432
128,19,erdc,blurred,first,dimension_color,0.7599999904632568
128,25,erdc,blurred,first,dimension_color,0.8100000023841858
128,25,brdc,blurred,both,dimension_color,0.800000011920929
128,6,erdc,blurred,first,dimension_color,1.0
128,3,brdc,blurred,both,dimension_color,0.8600000143051147
128,22,brdc,blurred,both,dimension_color,0.7900000214576721
128,14,brdc,blurred,both,dimension_color,0.5899999737739563
128,6,zrdc,blurred,second,dimension_color,0.8100000023841858
128,3,erdc,blurred,first,dimension_color,0.6000000238418579
128,22,erdc,blurred,first,dimension_color,0.44999998807907104
128,17,zrdc,blurred,second,dimension_color,0.75
128,25,zrdc,blurred,second,dimension_color,0.800000011920929
128,19,brdc,blurred,both,dimension_color,0.7200000286102295
128,3,zrdc,blurred,second,dimension_color,0.8299999833106995
128,17,brdc,blurred,both,dimension_color,0.9300000071525574
128,9,zrdc,blurred,second,dimension_color,1.0
128,11,brdc,blurred,both,dimension_color,0.0
128,22,zrdc,blurred,second,dimension_color,1.0
128,14,zrdc,blurred,second,dimension_color,0.6200000047683716
128,19,zrdc,blurred,second,dimension_color,0.75
128,6,brdc,blurred,both,dimension_color,1.0
128,11,zrdc,blurred,second,dimension_color,0.7200000286102295
129,19,zrdc,blurred,second,dimension_color,0.019999999552965164
129,9,erdc,blurred,first,dimension_color,0.9599999785423279
129,19,erdc,blurred,first,dimension_color,0.9800000190734863
129,6,brdc,blurred,both,dimension_color,0.14000000059604645
129,14,zrdc,blurred,second,dimension_color,0.23000000417232513
129,3,brdc,blurred,both,dimension_color,0.9300000071525574
129,25,zrdc,blurred,second,dimension_color,0.1599999964237213
129,14,brdc,blurred,both,dimension_color,0.8199999928474426
129,3,zrdc,blurred,second,dimension_color,0.019999999552965164
129,22,brdc,blurred,both,dimension_color,0.07000000029802322
129,19,brdc,blurred,both,dimension_color,0.009999999776482582
129,6,zrdc,blurred,second,dimension_color,0.10999999940395355
129,11,zrdc,blurred,second,dimension_color,0.019999999552965164
129,17,zrdc,blurred,second,dimension_color,0.029999999329447746
129,9,zrdc,blurred,second,dimension_color,0.009999999776482582
129,22,erdc,blurred,first,dimension_color,0.8100000023841858
129,11,brdc,blurred,both,dimension_color,0.019999999552965164
129,3,erdc,blurred,first,dimension_color,0.9800000190734863
129,11,erdc,blurred,first,dimension_color,0.9700000286102295
129,6,erdc,blurred,first,dimension_color,0.949999988079071
129,25,erdc,blurred,first,dimension_color,0.9800000190734863
129,25,brdc,blurred,both,dimension_color,0.8999999761581421
129,22,zrdc,blurred,second,dimension_color,0.019999999552965164
129,9,brdc,blurred,both,dimension_color,0.8399999737739563
130,14,zrdc,blurred,second,dimension_color,0.0
130,25,brdc,blurred,both,dimension_color,1.0
130,25,erdc,blurred,first,dimension_color,1.0
130,11,erdc,blurred,first,dimension_color,1.0
130,9,zrdc,blurred,second,dimension_color,1.0
130,25,zrdc,blurred,second,dimension_color,1.0
130,19,brdc,blurred,both,dimension_color,1.0
130,3,brdc,blurred,both,dimension_color,1.0
130,6,brdc,blurred,both,dimension_color,0.0
130,19,erdc,blurred,first,dimension_color,1.0
130,19,zrdc,blurred,second,dimension_color,1.0
130,6,erdc,blurred,first,dimension_color,1.0
130,22,zrdc,blurred,second,dimension_color,1.0
130,11,brdc,blurred,both,dimension_color,0.0
130,17,zrdc,blurred,second,dimension_color,1.0
130,9,brdc,blurred,both,dimension_color,1.0
130,11,zrdc,blurred,second,dimension_color,0.0
130,22,erdc,blurred,first,dimension_color,1.0
130,17,brdc,blurred,both,dimension_color,1.0
130,9,erdc,blurred,first,dimension_color,1.0
130,3,erdc,blurred,first,dimension_color,1.0
130,3,zrdc,blurred,second,dimension_color,1.0
130,14,erdc,blurred,first,dimension_color,1.0
130,6,zrdc,blurred,second,dimension_color,1.0
130,22,brdc,blurred,both,dimension_color,1.0
131,19,brdc,blurred,both,dimension_color,1.0
131,9,erdc,blurred,first,dimension_color,1.0
131,3,brdc,blurred,both,dimension_color,1.0
131,14,zrdc,blurred,second,dimension_color,1.0
131,19,erdc,blurred,first,dimension_color,1.0
131,25,brdc,blurred,both,dimension_color,1.0
131,22,brdc,blurred,both,dimension_color,1.0
131,9,zrdc,blurred,second,dimension_color,1.0
131,6,brdc,blurred,both,dimension_color,1.0
131,11,erdc,blurred,first,dimension_color,1.0
131,19,zrdc,blurred,second,dimension_color,1.0
131,17,zrdc,blurred,second,dimension_color,1.0
131,11,zrdc,blurred,second,dimension_color,0.0
131,11,brdc,blurred,both,dimension_color,1.0
131,6,erdc,blurred,first,dimension_color,1.0
131,6,zrdc,blurred,second,dimension_color,1.0
131,22,zrdc,blurred,second,dimension_color,1.0
131,3,erdc,blurred,first,dimension_color,1.0
131,25,zrdc,blurred,second,dimension_color,1.0
131,9,brdc,blurred,both,dimension_color,1.0
131,25,erdc,blurred,first,dimension_color,1.0
131,3,zrdc,blurred,second,dimension_color,1.0
132,25,erdc,blurred,first,dimension_color,1.0
132,19,brdc,blurred,both,dimension_color,1.0
132,6,zrdc,blurred,second,dimension_color,0.9900000095367432
132,17,erdc,blurred,first,dimension_color,1.0
132,11,erdc,blurred,first,dimension_color,1.0
132,25,brdc,blurred,both,dimension_color,1.0
132,14,erdc,blurred,first,dimension_color,1.0
132,6,brdc,blurred,both,dimension_color,1.0
132,14,brdc,blurred,both,dimension_color,1.0
132,22,brdc,blurred,both,dimension_color,1.0
132,19,zrdc,blurred,second,dimension_color,1.0
132,3,brdc,blurred,both,dimension_color,1.0
132,22,erdc,blurred,first,dimension_color,1.0
132,14,zrdc,blurred,second,dimension_color,1.0
132,25,zrdc,blurred,second,dimension_color,1.0
132,3,zrdc,blurred,second,dimension_color,1.0
132,11,brdc,blurred,both,dimension_color,1.0
132,11,zrdc,blurred,second,dimension_color,1.0
132,22,zrdc,blurred,second,dimension_color,1.0
132,9,brdc,blurred,both,dimension_color,1.0
132,3,erdc,blurred,first,dimension_color,1.0
132,6,erdc,blurred,first,dimension_color,1.0
132,17,brdc,blurred,both,dimension_color,1.0
132,19,erdc,blurred,first,dimension_color,1.0
132,17,zrdc,blurred,second,dimension_color,1.0
132,9,erdc,blurred,first,dimension_color,1.0
132,9,zrdc,blurred,second,dimension_color,1.0
133,19,zrdc,blurred,second,dimension_color,0.8999999761581421
133,6,brdc,blurred,both,dimension_color,0.6800000071525574
133,17,zrdc,blurred,second,dimension_color,1.0
133,25,erdc,blurred,first,dimension_color,0.0
133,9,zrdc,blurred,second,dimension_color,1.0
133,14,brdc,blurred,both,dimension_color,0.6399999856948853
133,25,brdc,blurred,both,dimension_color,0.23000000417232513
133,3,brdc,blurred,both,dimension_color,1.0
133,19,brdc,blurred,both,dimension_color,0.7200000286102295
133,11,erdc,blurred,first,dimension_color,0.8700000047683716
133,14,zrdc,blurred,second,dimension_color,0.33000001311302185
133,3,zrdc,blurred,second,dimension_color,0.8899999856948853
133,25,zrdc,blurred,second,dimension_color,1.0
133,11,zrdc,blurred,second,dimension_color,0.0
133,19,erdc,blurred,first,dimension_color,0.9700000286102295
133,6,zrdc,blurred,second,dimension_color,0.8700000047683716
133,22,zrdc,blurred,second,dimension_color,1.0
133,11,brdc,blurred,both,dimension_color,0.9399999976158142
133,6,erdc,blurred,first,dimension_color,1.0
133,22,brdc,blurred,both,dimension_color,1.0
133,3,erdc,blurred,first,dimension_color,1.0
133,9,brdc,blurred,both,dimension_color,1.0
134,9,erdc,blurred,first,dimension_color,0.5799999833106995
134,6,zrdc,blurred,second,dimension_color,0.7400000095367432
134,11,brdc,blurred,both,dimension_color,0.699999988079071
134,17,erdc,blurred,first,dimension_color,0.7099999785423279
134,25,brdc,blurred,both,dimension_color,0.7400000095367432
134,19,brdc,blurred,both,dimension_color,0.6899999976158142
134,14,brdc,blurred,both,dimension_color,0.25999999046325684
134,17,zrdc,blurred,second,dimension_color,0.15000000596046448
134,17,brdc,blurred,both,dimension_color,0.6800000071525574
134,11,zrdc,blurred,second,dimension_color,0.25
134,19,erdc,blurred,first,dimension_color,0.75
134,22,brdc,blurred,both,dimension_color,0.7400000095367432
134,3,brdc,blurred,both,dimension_color,0.75
134,14,erdc,blurred,first,dimension_color,0.7599999904632568
134,22,erdc,blurred,first,dimension_color,0.27000001072883606
134,14,zrdc,blurred,second,dimension_color,0.25
134,25,erdc,blurred,first,dimension_color,0.7300000190734863
134,25,zrdc,blurred,second,dimension_color,0.20000000298023224
134,6,brdc,blurred,both,dimension_color,0.75
134,3,zrdc,blurred,second,dimension_color,0.23000000417232513
134,9,zrdc,blurred,second,dimension_color,0.2199999988079071
134,9,brdc,blurred,both,dimension_color,0.7200000286102295
134,19,zrdc,blurred,second,dimension_color,0.2800000011920929
134,6,erdc,blurred,first,dimension_color,0.7300000190734863
134,22,zrdc,blurred,second,dimension_color,0.23000000417232513
134,3,erdc,blurred,first,dimension_color,0.7799999713897705
134,11,erdc,blurred,first,dimension_color,0.7699999809265137
